longitude,latitude,result
141.4262668,42.95294531,10
141.731694,42.95294531,10
142.0550875,42.95294531,10
142.3605147,42.95294531,10
143.0073017,42.95294531,10
143.3127289,42.95294531,6
143.6361224,42.95294531,10
143.9415496,42.95294531,10
144.4176567,42.95294531,10
140.4201536,42.94396216,10
140.4740526,42.94396216,10
141.1028733,42.94396216,10
141.4262668,42.94396216,10
141.731694,42.94396216,10
142.0550875,42.94396216,10
142.3605147,42.94396216,10
143.0073017,42.94396216,10
143.3127289,42.94396216,10
143.6361224,42.94396216,10
143.9415496,42.94396216,10
144.4535893,42.94396216,10
144.5434208,42.94396216,10
144.6422355,42.94396216,10
140.4111705,42.934979,10
140.4740526,42.934979,10
141.1028733,42.934979,10
141.4262668,42.934979,10
141.731694,42.934979,10
142.0550875,42.934979,10
142.3605147,42.934979,10
143.0073017,42.934979,10
143.3127289,42.934979,10
143.6361224,42.934979,10
143.9415496,42.934979,10
144.4805387,42.934979,10
144.6781681,42.934979,10
140.3932042,42.92599585,10
140.4740526,42.92599585,10
141.1028733,42.92599585,10
141.4262668,42.92599585,10
141.731694,42.92599585,10
142.0550875,42.92599585,10
142.3605147,42.92599585,10
143.0073017,42.92599585,10
143.3127289,42.92599585,10
143.6361224,42.92599585,10
143.9415496,42.92599585,10
140.384221,42.9170127,10
140.4740526,42.9170127,10
141.1028733,42.9170127,10
141.4262668,42.9170127,10
141.731694,42.9170127,10
142.0550875,42.9170127,10
142.3605147,42.9170127,10
143.0073017,42.9170127,10
143.3127289,42.9170127,10
143.6361224,42.9170127,10
143.9415496,42.9170127,10
140.3752379,42.90802955,10
140.9501597,42.90802955,10
141.2555869,42.90802955,10
141.5789804,42.90802955,10
141.8844076,42.90802955,10
142.2078011,42.90802955,10
142.5311946,42.90802955,10
143.1600153,42.90802955,10
143.4654425,42.90802955,10
143.788836,42.90802955,10
140.3752379,42.89904639,10
140.4740526,42.89904639,10
141.1028733,42.89904639,10
141.4262668,42.89904639,10
141.731694,42.89904639,10
142.0550875,42.89904639,10
142.3605147,42.89904639,10
143.0073017,42.89904639,10
143.3127289,42.89904639,10
143.6361224,42.89904639,10
143.9415496,42.89904639,10
140.3662547,42.89006324,10
140.9501597,42.89006324,10
141.2555869,42.89006324,10
141.5789804,42.89006324,10
141.8844076,42.89006324,10
142.2078011,42.89006324,10
142.5311946,42.89006324,9
143.1600153,42.89006324,10
143.4654425,42.89006324,10
143.788836,42.89006324,10
140.3572716,42.88108009,10
140.9501597,42.88108009,10
141.2555869,42.88108009,10
141.5789804,42.88108009,10
141.8844076,42.88108009,10
142.2078011,42.88108009,10
142.5311946,42.88108009,10
143.1600153,42.88108009,10
143.4654425,42.88108009,10
143.788836,42.88108009,10
140.3572716,42.87209693,10
140.9501597,42.87209693,10
141.2555869,42.87209693,10
141.5789804,42.87209693,10
141.8844076,42.87209693,10
142.2078011,42.87209693,10
142.5311946,42.87209693,10
143.1600153,42.87209693,10
143.4654425,42.87209693,10
143.788836,42.87209693,10
140.3482884,42.86311378,10
140.4740526,42.86311378,10
141.1028733,42.86311378,9
141.4262668,42.86311378,10
141.731694,42.86311378,10
142.0550875,42.86311378,10
142.3605147,42.86311378,10
143.0073017,42.86311378,10
143.3127289,42.86311378,6
143.6361224,42.86311378,10
140.3393053,42.85413063,10
140.4740526,42.85413063,10
141.1028733,42.85413063,10
141.4262668,42.85413063,10
141.731694,42.85413063,10
142.0550875,42.85413063,10
142.3605147,42.85413063,10
143.0073017,42.85413063,10
143.3127289,42.85413063,10
143.6361224,42.85413063,10
140.321339,42.84514748,10
140.9501597,42.84514748,10
141.2555869,42.84514748,10
141.5789804,42.84514748,8
141.8844076,42.84514748,10
142.2078011,42.84514748,10
142.5311946,42.84514748,10
143.1600153,42.84514748,10
143.4654425,42.84514748,10
143.788836,42.84514748,10
140.3123558,42.83616432,10
140.9501597,42.83616432,10
141.2555869,42.83616432,10
141.5789804,42.83616432,10
141.8844076,42.83616432,10
142.2078011,42.83616432,10
142.5311946,42.83616432,10
143.1600153,42.83616432,10
143.4654425,42.83616432,10
143.788836,42.83616432,10
140.1865917,42.82718117,10
140.3123558,42.82718117,10
140.4740526,42.82718117,10
141.1028733,42.82718117,10
141.4262668,42.82718117,10
141.731694,42.82718117,10
142.0550875,42.82718117,10
142.3605147,42.82718117,10
143.0073017,42.82718117,10
143.3127289,42.82718117,10
143.6361224,42.82718117,10
140.1776085,42.81819802,10
140.3123558,42.81819802,10
140.4740526,42.81819802,10
141.1028733,42.81819802,10
141.4262668,42.81819802,10
141.731694,42.81819802,10
142.0550875,42.81819802,10
142.3605147,42.81819802,10
143.0073017,42.81819802,10
143.3127289,42.81819802,10
143.6361224,42.81819802,10
140.1686254,42.80921486,10
140.3123558,42.80921486,10
140.4740526,42.80921486,10
141.1028733,42.80921486,10
141.4262668,42.80921486,10
141.731694,42.80921486,10
142.0550875,42.80921486,10
142.3605147,42.80921486,10
143.0073017,42.80921486,10
143.3127289,42.80921486,10
143.6361224,42.80921486,10
140.1596422,42.80023171,10
140.3123558,42.80023171,10
140.4740526,42.80023171,10
141.1028733,42.80023171,9
141.4262668,42.80023171,10
141.731694,42.80023171,10
142.0550875,42.80023171,10
142.3605147,42.80023171,10
143.0073017,42.80023171,10
143.3127289,42.80023171,10
143.6361224,42.80023171,10
140.1596422,42.79124856,10
140.321339,42.79124856,10
140.9501597,42.79124856,10
141.2555869,42.79124856,10
141.5789804,42.79124856,10
141.8844076,42.79124856,10
142.2078011,42.79124856,10
142.5311946,42.79124856,10
143.1600153,42.79124856,10
143.4654425,42.79124856,10
143.788836,42.79124856,10
140.1506591,42.78226541,10
140.3033727,42.78226541,10
140.9501597,42.78226541,10
141.2555869,42.78226541,10
141.5789804,42.78226541,10
141.8844076,42.78226541,10
142.2078011,42.78226541,10
142.5311946,42.78226541,10
143.1600153,42.78226541,10
143.4654425,42.78226541,10
143.788836,42.78226541,10
140.1506591,42.77328225,10
140.2854063,42.77328225,10
140.3033727,42.77328225,10
140.9501597,42.77328225,10
141.2555869,42.77328225,10
141.5789804,42.77328225,10
141.8844076,42.77328225,10
142.2078011,42.77328225,10
142.5311946,42.77328225,10
143.1600153,42.77328225,10
143.4654425,42.77328225,10
140.1506591,42.7642991,10
140.4740526,42.7642991,10
141.1028733,42.7642991,10
141.4262668,42.7642991,10
141.731694,42.7642991,10
142.0550875,42.7642991,10
142.3605147,42.7642991,10
143.0073017,42.7642991,10
143.3127289,42.7642991,10
143.6361224,42.7642991,10
140.1416759,42.75531595,10
140.3033727,42.75531595,10
140.9501597,42.75531595,10
141.2555869,42.75531595,10
141.5789804,42.75531595,10
141.8844076,42.75531595,10
142.2078011,42.75531595,10
142.5311946,42.75531595,10
143.1600153,42.75531595,10
143.4654425,42.75531595,9
140.1147264,42.74633279,10
140.3033727,42.74633279,10
140.9501597,42.74633279,10
141.2555869,42.74633279,10
141.5789804,42.74633279,10
141.8844076,42.74633279,10
142.2078011,42.74633279,10
142.5311946,42.74633279,10
143.1600153,42.74633279,10
143.4654425,42.74633279,10
140.087777,42.73734964,10
140.3033727,42.73734964,10
140.9501597,42.73734964,9
141.2555869,42.73734964,10
141.5789804,42.73734964,10
141.8844076,42.73734964,10
142.2078011,42.73734964,10
142.5311946,42.73734964,10
143.1600153,42.73734964,10
143.4654425,42.73734964,10
140.0698107,42.72836649,10
140.1506591,42.72836649,10
140.4740526,42.72836649,10
141.1028733,42.72836649,10
141.4262668,42.72836649,10
141.731694,42.72836649,10
142.0550875,42.72836649,10
142.3605147,42.72836649,10
143.0073017,42.72836649,10
143.3127289,42.72836649,10
143.6361224,42.72836649,10
140.0698107,42.71938334,10
140.3033727,42.71938334,10
140.9501597,42.71938334,10
141.2555869,42.71938334,10
141.5789804,42.71938334,10
141.8844076,42.71938334,10
142.2078011,42.71938334,10
142.5311946,42.71938334,10
143.1600153,42.71938334,10
143.4654425,42.71938334,10
140.0608275,42.71040018,10
140.1506591,42.71040018,10
140.4740526,42.71040018,10
141.1028733,42.71040018,10
141.4262668,42.71040018,9
141.731694,42.71040018,10
142.0550875,42.71040018,10
142.3605147,42.71040018,10
143.0073017,42.71040018,10
143.3127289,42.71040018,10
143.6361224,42.71040018,10
140.0518444,42.70141703,10
140.1506591,42.70141703,10
140.4740526,42.70141703,10
141.1028733,42.70141703,10
141.4262668,42.70141703,10
141.731694,42.70141703,10
142.0550875,42.70141703,10
142.3605147,42.70141703,10
143.0073017,42.70141703,10
143.3127289,42.70141703,10
143.6361224,42.70141703,10
139.9260802,42.69243388,10
140.3033727,42.69243388,10
140.9501597,42.69243388,10
141.2555869,42.69243388,10
141.5789804,42.69243388,10
141.8844076,42.69243388,10
142.2078011,42.69243388,10
142.5311946,42.69243388,10
143.1600153,42.69243388,10
143.4654425,42.69243388,10
139.8991308,42.68345072,10
140.1506591,42.68345072,10
140.4740526,42.68345072,8
141.1028733,42.68345072,10
141.4262668,42.68345072,9
141.731694,42.68345072,10
142.0550875,42.68345072,10
142.3605147,42.68345072,10
143.0073017,42.68345072,10
143.3127289,42.68345072,10
143.6361224,42.68345072,10
139.8811645,42.67446757,10
140.3033727,42.67446757,10
140.9501597,42.67446757,10
141.2555869,42.67446757,10
141.5789804,42.67446757,10
141.8844076,42.67446757,10
142.2078011,42.67446757,10
142.5311946,42.67446757,10
143.1600153,42.67446757,10
143.4654425,42.67446757,10
139.8631982,42.66548442,10
140.3033727,42.66548442,10
140.9501597,42.66548442,10
141.2555869,42.66548442,10
141.5789804,42.66548442,10
141.8844076,42.66548442,7
142.2078011,42.66548442,10
142.5311946,42.66548442,10
143.1600153,42.66548442,10
143.4654425,42.66548442,9
139.8631982,42.65650127,10
140.1506591,42.65650127,10
140.4740526,42.65650127,10
141.1028733,42.65650127,10
141.4262668,42.65650127,10
141.731694,42.65650127,10
142.0550875,42.65650127,10
142.3605147,42.65650127,10
143.0073017,42.65650127,10
143.3127289,42.65650127,10
139.854215,42.64751811,10
140.1506591,42.64751811,10
140.4740526,42.64751811,10
141.1028733,42.64751811,10
141.4262668,42.64751811,10
141.731694,42.64751811,10
142.0550875,42.64751811,10
142.3605147,42.64751811,10
143.0073017,42.64751811,10
143.3127289,42.64751811,10
139.8452319,42.63853496,10
140.1506591,42.63853496,10
140.4740526,42.63853496,10
141.1028733,42.63853496,10
141.4262668,42.63853496,10
141.731694,42.63853496,10
142.0550875,42.63853496,10
142.3605147,42.63853496,6
143.0073017,42.63853496,10
143.3127289,42.63853496,10
139.8362487,42.62955181,10
140.1506591,42.62955181,10
140.4740526,42.62955181,10
141.1028733,42.62955181,10
141.4262668,42.62955181,10
141.731694,42.62955181,10
142.0550875,42.62955181,10
142.3605147,42.62955181,10
143.0073017,42.62955181,10
143.3127289,42.62955181,10
139.8272655,42.62056866,10
140.1506591,42.62056866,10
140.4740526,42.62056866,10
141.1028733,42.62056866,10
141.4262668,42.62056866,10
141.731694,42.62056866,10
142.0550875,42.62056866,10
142.3605147,42.62056866,6
143.0073017,42.62056866,10
143.3127289,42.62056866,10
139.8272655,42.6115855,10
140.3033727,42.6115855,10
140.9501597,42.6115855,10
141.2555869,42.6115855,10
141.7855929,42.6115855,10
142.0550875,42.6115855,10
142.3605147,42.6115855,10
143.0073017,42.6115855,10
143.3127289,42.6115855,10
139.8272655,42.60260235,10
140.1506591,42.60260235,10
140.4740526,42.60260235,10
141.1028733,42.60260235,10
141.4262668,42.60260235,10
141.8215255,42.60260235,10
142.0550875,42.60260235,10
142.3605147,42.60260235,10
143.0073017,42.60260235,10
143.3127289,42.60260235,10
139.8272655,42.5936192,10
140.1506591,42.5936192,10
140.4740526,42.5936192,10
141.1028733,42.5936192,10
141.4262668,42.5936192,10
141.8574581,42.5936192,10
142.0550875,42.5936192,10
142.3605147,42.5936192,10
143.0073017,42.5936192,10
143.3127289,42.5936192,10
139.8272655,42.58463604,10
140.3033727,42.58463604,10
140.9501597,42.58463604,10
141.2555869,42.58463604,10
141.8754244,42.58463604,10
142.0550875,42.58463604,10
142.3605147,42.58463604,10
143.0073017,42.58463604,10
143.3127289,42.58463604,10
139.8272655,42.57565289,10
140.1506591,42.57565289,10
140.5549009,42.57565289,10
140.7076145,42.57565289,10
141.1028733,42.57565289,10
141.4262668,42.57565289,10
141.9023739,42.57565289,10
142.2078011,42.57565289,10
142.5311946,42.57565289,10
143.1600153,42.57565289,10
143.4654425,42.57565289,10
139.8362487,42.56666974,10
140.3033727,42.56666974,10
140.5728672,42.56666974,10
140.734564,42.56666974,10
140.9501597,42.56666974,10
141.2555869,42.56666974,10
141.9023739,42.56666974,10
142.2078011,42.56666974,6
142.5311946,42.56666974,10
143.1600153,42.56666974,10
143.4654425,42.56666974,10
139.8362487,42.55768659,10
140.1506591,42.55768659,10
140.7435471,42.55768659,10
141.1028733,42.55768659,8
141.9203402,42.55768659,9
142.2078011,42.55768659,10
142.5311946,42.55768659,10
143.1600153,42.55768659,10
143.4654425,42.55768659,10
139.8362487,42.54870343,10
140.3033727,42.54870343,10
140.7525303,42.54870343,10
140.9501597,42.54870343,10
141.2555869,42.54870343,10
141.9293233,42.54870343,10
142.0550875,42.54870343,10
142.3605147,42.54870343,10
143.0073017,42.54870343,8
143.3127289,42.54870343,10
139.8362487,42.53972028,10
140.3033727,42.53972028,10
140.7704966,42.53972028,10
140.9501597,42.53972028,9
141.2555869,42.53972028,10
141.9472896,42.53972028,10
142.0550875,42.53972028,10
142.3605147,42.53972028,10
143.0073017,42.53972028,9
143.3127289,42.53972028,10
139.8452319,42.53073713,10
140.1506591,42.53073713,10
140.7794798,42.53073713,10
141.1028733,42.53073713,10
141.9652559,42.53073713,10
142.0550875,42.53073713,10
142.3605147,42.53073713,10
143.0073017,42.53073713,10
143.3127289,42.53073713,10
139.8452319,42.52175397,10
140.3033727,42.52175397,10
140.7794798,42.52175397,10
141.1028733,42.52175397,10
141.9742391,42.52175397,10
142.2078011,42.52175397,10
142.5311946,42.52175397,10
143.1600153,42.52175397,10
143.4654425,42.52175397,10
139.8362487,42.51277082,10
140.3033727,42.51277082,10
140.7794798,42.51277082,10
141.1028733,42.51277082,10
141.9832222,42.51277082,10
142.0550875,42.51277082,10
142.3605147,42.51277082,10
143.0073017,42.51277082,10
143.3127289,42.51277082,10
139.8452319,42.50378767,10
140.3033727,42.50378767,10
140.7884629,42.50378767,10
140.9501597,42.50378767,10
141.2555869,42.50378767,10
142.0011885,42.50378767,10
142.0550875,42.50378767,10
142.3605147,42.50378767,10
143.0073017,42.50378767,10
143.3127289,42.50378767,10
139.8452319,42.49480452,10
140.1506591,42.49480452,10
140.7974461,42.49480452,10
141.1028733,42.49480452,10
142.0101717,42.49480452,10
142.2078011,42.49480452,10
142.5311946,42.49480452,10
143.1600153,42.49480452,10
139.8452319,42.48582136,10
140.1506591,42.48582136,10
140.8243955,42.48582136,10
140.9501597,42.48582136,10
141.2555869,42.48582136,10
142.028138,42.48582136,10
142.2078011,42.48582136,10
142.5311946,42.48582136,10
143.1600153,42.48582136,10
139.8452319,42.47683821,10
140.3033727,42.47683821,10
140.8333787,42.47683821,10
141.1028733,42.47683821,10
142.0640706,42.47683821,10
142.2078011,42.47683821,10
142.5311946,42.47683821,10
143.1600153,42.47683821,10
139.854215,42.46785506,10
140.3033727,42.46785506,10
140.8333787,42.46785506,10
141.1028733,42.46785506,10
142.0730538,42.46785506,10
142.3605147,42.46785506,9
143.0073017,42.46785506,10
143.3127289,42.46785506,10
139.8452319,42.4588719,10
140.1506591,42.4588719,10
140.8693113,42.4588719,10
141.1028733,42.4588719,10
142.1539021,42.4588719,10
142.2078011,42.4588719,10
142.5311946,42.4588719,10
143.1600153,42.4588719,10
139.8452319,42.44988875,10
140.1506591,42.44988875,10
140.8782944,42.44988875,10
140.9501597,42.44988875,10
142.1808516,42.44988875,10
142.3605147,42.44988875,10
143.0073017,42.44988875,10
143.3127289,42.44988875,10
139.8452319,42.4409056,10
140.3033727,42.4409056,10
140.8782944,42.4409056,10
140.9501597,42.4409056,10
142.1988179,42.4409056,10
142.3605147,42.4409056,10
143.0073017,42.4409056,10
143.3127289,42.4409056,10
139.8452319,42.43192245,10
140.1506591,42.43192245,10
140.8872776,42.43192245,10
141.1028733,42.43192245,10
142.2078011,42.43192245,10
142.5311946,42.43192245,10
143.1600153,42.43192245,9
139.8452319,42.42293929,10
140.1506591,42.42293929,10
140.8962607,42.42293929,10
140.9501597,42.42293929,10
142.2257674,42.42293929,10
142.5311946,42.42293929,10
143.1600153,42.42293929,10
139.8362487,42.41395614,10
140.1506591,42.41395614,8
140.9052439,42.41395614,10
141.1028733,42.41395614,10
142.2347505,42.41395614,10
142.3605147,42.41395614,10
143.0073017,42.41395614,10
143.3127289,42.41395614,10
139.8362487,42.40497299,10
140.3033727,42.40497299,10
140.9052439,42.40497299,10
141.1028733,42.40497299,10
142.2437337,42.40497299,10
142.5311946,42.40497299,10
143.1600153,42.40497299,10
139.8272655,42.39598983,10
140.1506591,42.39598983,10
140.9052439,42.39598983,10
142.2527168,42.39598983,10
142.3605147,42.39598983,10
143.0073017,42.39598983,10
143.3127289,42.39598983,10
139.8182824,42.38700668,10
140.3033727,42.38700668,10
140.914227,42.38700668,10
140.9501597,42.38700668,10
142.2617,42.38700668,10
142.5311946,42.38700668,10
143.1600153,42.38700668,10
139.8092992,42.37802353,10
140.9052439,42.37802353,10
142.2706831,42.37802353,10
142.3605147,42.37802353,10
143.0073017,42.37802353,10
143.3127289,42.37802353,10
139.8003161,42.36904038,10
140.1506591,42.36904038,10
140.9321933,42.36904038,10
140.9501597,42.36904038,10
142.2796663,42.36904038,10
142.5311946,42.36904038,10
143.1600153,42.36904038,10
139.7913329,42.36005722,10
140.9501597,42.36005722,10
142.3066157,42.36005722,10
142.3605147,42.36005722,10
143.0073017,42.36005722,10
143.3127289,42.36005722,10
139.7823498,42.35107407,10
140.9950754,42.35107407,10
142.3155989,42.35107407,10
142.5311946,42.35107407,10
143.1600153,42.35107407,10
139.7733666,42.34209092,10
140.1506591,42.34209092,10
140.9321933,42.34209092,10
140.9501597,42.34209092,10
140.9950754,42.34209092,10
142.3335652,42.34209092,10
142.5311946,42.34209092,10
143.1600153,42.34209092,10
139.7733666,42.33310776,10
140.1506591,42.33310776,10
140.9321933,42.33310776,10
140.9501597,42.33310776,10
142.3515315,42.33310776,10
142.5311946,42.33310776,10
143.1600153,42.33310776,10
139.7733666,42.32412461,10
140.9411765,42.32412461,10
142.3694978,42.32412461,10
142.5311946,42.32412461,10
143.1600153,42.32412461,10
139.7643835,42.31514146,10
140.1506591,42.31514146,10
140.9501597,42.31514146,10
142.378481,42.31514146,10
143.0073017,42.31514146,10
143.3127289,42.31514146,10
139.7643835,42.30615831,10
140.1506591,42.30615831,10
140.9771091,42.30615831,10
142.4144136,42.30615831,10
143.0073017,42.30615831,10
143.3127289,42.30615831,10
139.7733666,42.29717515,10
140.1506591,42.29717515,10
142.4593293,42.29717515,10
142.5311946,42.29717515,10
143.1600153,42.29717515,10
139.7733666,42.288192,10
142.4593293,42.288192,10
142.5311946,42.288192,10
143.1600153,42.288192,10
139.7823498,42.27920885,10
140.1506591,42.27920885,10
142.4772956,42.27920885,10
142.5311946,42.27920885,10
143.1600153,42.27920885,10
139.7823498,42.27022569,10
140.1506591,42.27022569,10
142.4772956,42.27022569,10
142.5311946,42.27022569,10
143.1600153,42.27022569,10
139.7733666,42.26124254,10
140.1506591,42.26124254,10
142.5132282,42.26124254,10
142.5311946,42.26124254,10
143.1600153,42.26124254,10
139.557771,42.25225939,10
139.7823498,42.25225939,10
142.5311946,42.25225939,10
143.1600153,42.25225939,10
139.5487878,42.24327624,10
139.7823498,42.24327624,10
140.3033727,42.24327624,8
142.5671272,42.24327624,10
143.1600153,42.24327624,10
139.5128552,42.23429308,10
139.7913329,42.23429308,10
140.1506591,42.23429308,10
142.6030598,42.23429308,10
143.1600153,42.23429308,10
139.4499731,42.22530993,10
139.4769226,42.22530993,10
139.8003161,42.22530993,10
140.3033727,42.22530993,10
142.6210261,42.22530993,10
143.1600153,42.22530993,10
139.4320068,42.21632678,10
139.8362487,42.21632678,10
140.3033727,42.21632678,10
142.6300092,42.21632678,10
143.0073017,42.21632678,10
143.3127289,42.21632678,10
139.4230237,42.20734362,10
139.8901476,42.20734362,10
140.3033727,42.20734362,10
142.6569587,42.20734362,10
143.1600153,42.20734362,10
139.4230237,42.19836047,10
139.8901476,42.19836047,10
140.3033727,42.19836047,10
142.6659418,42.19836047,10
143.0073017,42.19836047,10
143.3127289,42.19836047,10
139.4140405,42.18937732,10
139.5218384,42.18937732,10
139.8811645,42.18937732,10
140.1506591,42.18937732,10
142.674925,42.18937732,10
143.1600153,42.18937732,10
139.4050574,42.18039417,10
139.5218384,42.18039417,10
139.8991308,42.18039417,10
140.1506591,42.18039417,10
142.7288239,42.18039417,10
143.1600153,42.18039417,10
139.4050574,42.17141101,10
139.8991308,42.17141101,10
140.1506591,42.17141101,10
142.7557734,42.17141101,10
143.0073017,42.17141101,10
143.3127289,42.17141101,10
139.4050574,42.16242786,10
139.5218384,42.16242786,10
139.9081139,42.16242786,10
140.3033727,42.16242786,10
142.7737397,42.16242786,10
143.0073017,42.16242786,10
143.3127289,42.16242786,10
139.4140405,42.15344471,10
139.9081139,42.15344471,10
140.3033727,42.15344471,9
142.791706,42.15344471,10
143.0073017,42.15344471,10
143.3127289,42.15344471,10
139.4140405,42.14446155,10
139.5218384,42.14446155,10
139.9260802,42.14446155,10
140.3033727,42.14446155,10
142.8096723,42.14446155,10
143.0073017,42.14446155,10
143.3127289,42.14446155,10
139.4230237,42.1354784,10
139.9170971,42.1354784,10
140.1506591,42.1354784,10
140.4740526,42.1354784,10
140.7076145,42.1354784,10
142.8456049,42.1354784,10
143.0073017,42.1354784,10
143.3127289,42.1354784,10
139.4140405,42.12649525,10
139.9350634,42.12649525,10
140.1506591,42.12649525,10
140.4740526,42.12649525,10
140.6357493,42.12649525,10
142.9174701,42.12649525,10
143.0073017,42.12649525,10
143.3127289,42.12649525,10
139.4140405,42.1175121,10
139.9979455,42.1175121,10
140.3033727,42.1175121,10
140.617783,42.1175121,10
142.9264533,42.1175121,10
142.9623859,42.1175121,10
143.1600153,42.1175121,10
139.4230237,42.10852894,10
140.0248949,42.10852894,10
140.1506591,42.10852894,10
140.4740526,42.10852894,10
142.9803522,42.10852894,10
143.1600153,42.10852894,9
139.4230237,42.09954579,10
140.0428612,42.09954579,10
140.1506591,42.09954579,10
140.4740526,42.09954579,10
142.9803522,42.09954579,10
143.1600153,42.09954579,10
139.4230237,42.09056264,10
140.0518444,42.09056264,10
140.3033727,42.09056264,10
143.0073017,42.09056264,10
143.3127289,42.09056264,8
139.4230237,42.08157948,10
140.0518444,42.08157948,10
140.3033727,42.08157948,10
143.0073017,42.08157948,10
143.3127289,42.08157948,10
139.4230237,42.07259633,10
140.0698107,42.07259633,10
140.3033727,42.07259633,10
143.0342511,42.07259633,10
143.1600153,42.07259633,10
139.4320068,42.06361318,10
140.0698107,42.06361318,10
140.3033727,42.06361318,10
143.0612006,42.06361318,10
143.3127289,42.06361318,10
139.44099,42.05463003,10
140.0787938,42.05463003,10
140.1506591,42.05463003,10
140.4740526,42.05463003,9
143.0791669,42.05463003,10
143.3127289,42.05463003,10
140.0787938,42.04564687,10
140.3033727,42.04564687,10
143.0971332,42.04564687,10
143.3127289,42.04564687,10
140.0787938,42.03666372,10
140.3033727,42.03666372,10
143.1150995,42.03666372,10
140.0967601,42.02768057,10
140.3033727,42.02768057,10
143.1330658,42.02768057,10
140.0967601,42.01869741,10
140.1506591,42.01869741,10
140.4740526,42.01869741,10
143.1510321,42.01869741,10
140.1057433,42.00971426,10
140.1506591,42.00971426,10
140.4740526,42.00971426,10
143.1510321,42.00971426,10
140.1147264,42.00073111,10
140.1506591,42.00073111,10
140.4740526,42.00073111,9
143.1510321,42.00073111,10
140.1237096,41.99174796,10
140.1506591,41.99174796,10
140.4740526,41.99174796,10
143.1689984,41.99174796,10
140.1237096,41.9827648,10
140.1506591,41.9827648,10
140.4740526,41.9827648,10
143.1600153,41.9827648,10
140.1326927,41.97378165,10
140.3033727,41.97378165,10
143.1779816,41.97378165,10
140.1237096,41.9647985,10
140.1506591,41.9647985,10
140.4740526,41.9647985,10
143.1779816,41.9647985,10
140.1237096,41.95581534,10
140.1506591,41.95581534,10
140.4740526,41.95581534,10
143.1959479,41.95581534,10
140.1326927,41.94683219,10
140.3033727,41.94683219,10
143.2228973,41.94683219,10
140.1326927,41.93784904,10
140.3033727,41.93784904,10
140.9501597,41.93784904,10
143.2318805,41.93784904,10
140.1416759,41.92886589,10
140.3033727,41.92886589,8
140.9501597,41.92886589,10
143.2408636,41.92886589,10
140.1416759,41.91988273,10
140.3033727,41.91988273,8
140.9501597,41.91988273,9
143.2408636,41.91988273,10
140.1326927,41.91089958,10
140.3033727,41.91089958,9
140.9501597,41.91089958,10
140.1326927,41.90191643,10
140.1506591,41.90191643,10
140.4740526,41.90191643,10
140.1326927,41.89293327,10
140.1506591,41.89293327,10
140.4740526,41.89293327,10
140.1326927,41.88395012,10
140.3033727,41.88395012,8
140.9501597,41.88395012,9
140.1326927,41.87496697,8
140.3033727,41.87496697,10
140.9501597,41.87496697,9
140.1147264,41.86598382,10
140.3033727,41.86598382,10
140.9501597,41.86598382,10
140.1237096,41.85700066,10
140.1506591,41.85700066,10
140.4740526,41.85700066,10
141.1028733,41.85700066,10
140.1237096,41.84801751,10
140.3033727,41.84801751,10
140.9501597,41.84801751,10
140.1237096,41.83903436,10
140.1506591,41.83903436,10
140.4740526,41.83903436,10
141.1028733,41.83903436,10
140.1237096,41.83005121,10
140.3033727,41.83005121,10
140.9501597,41.83005121,10
140.1147264,41.82106805,10
140.1506591,41.82106805,10
140.4740526,41.82106805,10
141.1028733,41.82106805,10
140.0787938,41.8120849,10
140.1237096,41.8120849,10
140.3033727,41.8120849,10
140.6986314,41.8120849,10
140.9501597,41.8120849,10
140.0698107,41.80310175,10
140.1506591,41.80310175,10
140.4740526,41.80310175,10
140.7165977,41.80310175,10
140.9501597,41.80310175,10
140.0698107,41.79411859,10
140.1506591,41.79411859,10
140.4740526,41.79411859,9
140.7255808,41.79411859,10
141.1028733,41.79411859,10
140.0698107,41.78513544,10
140.3033727,41.78513544,10
140.7255808,41.78513544,10
141.1028733,41.78513544,10
140.0698107,41.77615229,10
140.3033727,41.77615229,10
140.6986314,41.77615229,10
140.9501597,41.77615229,10
140.0698107,41.76716914,10
140.3033727,41.76716914,10
140.6986314,41.76716914,10
140.8064292,41.76716914,10
140.9501597,41.76716914,10
140.0608275,41.75818598,10
140.3033727,41.75818598,10
140.6986314,41.75818598,10
140.8243955,41.75818598,10
140.9501597,41.75818598,10
140.0518444,41.74920283,10
140.1506591,41.74920283,10
140.4740526,41.74920283,10
140.6986314,41.74920283,10
140.8693113,41.74920283,10
140.0518444,41.74021968,10
140.3033727,41.74021968,10
140.6986314,41.74021968,10
140.9052439,41.74021968,10
140.0428612,41.73123652,10
140.1506591,41.73123652,10
140.4740526,41.73123652,10
140.9411765,41.73123652,10
140.0338781,41.72225337,10
140.3033727,41.72225337,10
140.9411765,41.72225337,10
140.0248949,41.71327022,10
140.3033727,41.71327022,10
140.9501597,41.71327022,10
140.0159118,41.70428707,10
140.3033727,41.70428707,10
140.0069286,41.69530391,10
140.3033727,41.69530391,8
140.0069286,41.68632076,10
140.1506591,41.68632076,10
140.0069286,41.67733761,9
140.1506591,41.67733761,10
140.0069286,41.66835445,10
140.1506591,41.66835445,8
139.9979455,41.6593713,10
140.1506591,41.6593713,8
139.9979455,41.65038815,10
140.1506591,41.65038815,10
139.9889623,41.641405,10
140.3033727,41.641405,10
139.9889623,41.63242184,10
