longitude,latitude,value
142.3605147,43.2404062,4115.37
143.0073017,43.2404062,6079.38
143.3127289,43.2404062,3791.38
143.6361224,43.2404062,5229.33
143.9415496,43.2404062,6395.35
144.2649431,43.2404062,4922.0
145.2171573,43.2404062,5017.07
145.5225845,43.2404062,3212.53
140.321339,43.23142305,3207.29
140.4740526,43.23142305,4148.55
140.9411765,43.23142305,2096.85
141.3364352,43.23142305,4077.35
141.4262668,43.23142305,3554.34
141.731694,43.23142305,2922.8
142.0550875,43.23142305,4775.78
142.3605147,43.23142305,3603.83
143.0073017,43.23142305,5940.44
143.3127289,43.23142305,3670.28
143.6361224,43.23142305,5673.28
143.9415496,43.23142305,6275.93
144.2649431,43.23142305,4901.69
145.2171573,43.23142305,4884.75
145.5225845,43.23142305,4780.55
140.321339,43.2224399,3513.76
140.914227,43.2224399,3793.46
140.9501597,43.2224399,3890.44
141.3274521,43.2224399,4445.17
141.5789804,43.2224399,2958.35
141.8844076,43.2224399,5554.35
142.2078011,43.2224399,4592.11
142.5311946,43.2224399,3699.18
143.1600153,43.2224399,4721.64
143.4654425,43.2224399,4878.18
143.788836,43.2224399,6865.88
144.1122295,43.2224399,5056.42
144.4176567,43.2224399,5207.27
145.3698709,43.2224399,6420.94
140.3303221,43.21345674,3434.92
140.4740526,43.21345674,4196.34
140.8603281,43.21345674,3796.66
140.8872776,43.21345674,1405.55
141.3094858,43.21345674,2892.55
141.5789804,43.21345674,3278.99
141.8844076,43.21345674,5296.07
142.2078011,43.21345674,4481.36
142.5311946,43.21345674,4331.93
143.1600153,43.21345674,4343.81
143.4654425,43.21345674,4681.52
143.788836,43.21345674,6860.79
144.1122295,43.21345674,5219.68
144.4176567,43.21345674,5258.38
145.3698709,43.21345674,6212.79
140.3393053,43.20447359,4333.75
140.4740526,43.20447359,4587.08
140.851345,43.20447359,2701.48
141.3005026,43.20447359,4282.7
141.4262668,43.20447359,3489.17
141.731694,43.20447359,2431.58
142.0550875,43.20447359,5422.64
142.3605147,43.20447359,4131.94
143.0073017,43.20447359,5506.98
143.3127289,43.20447359,3767.45
143.6361224,43.20447359,5687.12
143.9415496,43.20447359,6214.81
144.2649431,43.20447359,4948.71
145.2171573,43.20447359,4948.64
145.5225845,43.20447359,6178.16
140.3393053,43.19549044,3932.23
140.9501597,43.19549044,4561.54
141.2735532,43.19549044,980.673
141.5789804,43.19549044,3044.19
141.8844076,43.19549044,5469.4
142.2078011,43.19549044,4632.02
142.5311946,43.19549044,5509.26
143.1600153,43.19549044,4111.42
143.4654425,43.19549044,5045.52
143.788836,43.19549044,6097.53
144.1122295,43.19549044,5044.98
144.4176567,43.19549044,4870.22
145.3698709,43.19549044,5339.3
140.3482884,43.18650728,3705.32
140.9501597,43.18650728,4072.18
141.26457,43.18650728,3901.17
141.4262668,43.18650728,3508.82
141.731694,43.18650728,2811.51
142.0550875,43.18650728,5567.62
142.3605147,43.18650728,5061.43
143.0073017,43.18650728,4502.03
143.3127289,43.18650728,3953.46
143.6361224,43.18650728,5086.87
143.9415496,43.18650728,6343.58
144.2649431,43.18650728,4914.43
145.2171573,43.18650728,4935.93
145.5225845,43.18650728,3514.02
140.3572716,43.17752413,4291.26
140.9501597,43.17752413,4685.14
141.2466037,43.17752413,2833.7
141.4262668,43.17752413,2796.62
141.731694,43.17752413,3169.59
142.0550875,43.17752413,5453.7
142.3605147,43.17752413,5468.89
143.0073017,43.17752413,4446.12
143.3127289,43.17752413,4018.67
143.6361224,43.17752413,5757.16
143.9415496,43.17752413,6747.01
144.2649431,43.17752413,4928.68
145.2171573,43.17752413,5710.07
145.5046181,43.17752413,1802.53
145.5225845,43.17752413,2521.82
140.3752379,43.16854098,4308.04
140.4740526,43.16854098,5067.58
141.1028733,43.16854098,1399.73
141.2196542,43.16854098,514.562
141.2555869,43.16854098,3663.79
141.5789804,43.16854098,3043.04
141.8844076,43.16854098,5285.35
142.2078011,43.16854098,4678.59
142.5311946,43.16854098,2746.87
143.1600153,43.16854098,4405.24
143.4654425,43.16854098,5043.13
143.788836,43.16854098,6267.82
144.1122295,43.16854098,5499.91
144.4176567,43.16854098,5247.69
145.495635,43.16854098,3556.68
140.384221,43.15955783,4680.34
140.4740526,43.15955783,5298.99
141.1028733,43.15955783,3760.07
141.1927048,43.15955783,629.984
141.4262668,43.15955783,3440.25
141.731694,43.15955783,2657.97
142.0550875,43.15955783,5291.11
142.3605147,43.15955783,5132.68
143.0073017,43.15955783,4061.45
143.3127289,43.15955783,3894.11
143.6361224,43.15955783,5746.69
143.9415496,43.15955783,6617.58
144.2649431,43.15955783,4994.92
145.2171573,43.15955783,5390.93
145.495635,43.15955783,5135.27
140.4021873,43.15057467,4799.43
140.9501597,43.15057467,4839.11
141.2555869,43.15057467,3914.45
141.5789804,43.15057467,3044.28
141.8844076,43.15057467,4938.7
142.2078011,43.15057467,5120.71
142.5311946,43.15057467,5286.66
143.1600153,43.15057467,4306.85
143.4654425,43.15057467,5312.32
143.788836,43.15057467,6370.61
144.1122295,43.15057467,5266.26
144.4176567,43.15057467,5257.97
140.4201536,43.14159152,6286.0
140.9501597,43.14159152,4549.72
141.2555869,43.14159152,2402.2
141.5789804,43.14159152,3312.85
141.8844076,43.14159152,5436.02
142.2078011,43.14159152,5132.77
142.5311946,43.14159152,4827.26
143.1600153,43.14159152,4194.5
143.4654425,43.14159152,5121.7
143.788836,43.14159152,6881.58
144.1122295,43.14159152,6083.48
144.4176567,43.14159152,4482.98
145.1902078,43.14159152,2519.0
140.4381199,43.13260837,3827.86
140.9501597,43.13260837,4441.14
141.2555869,43.13260837,1909.41
141.5789804,43.13260837,3534.38
141.8844076,43.13260837,5497.28
142.2078011,43.13260837,4876.89
142.5311946,43.13260837,4676.84
143.1600153,43.13260837,4271.71
143.4654425,43.13260837,4889.21
143.788836,43.13260837,6918.15
144.1122295,43.13260837,5771.48
144.4176567,43.13260837,4219.81
140.4381199,43.12362521,3615.0
140.9501597,43.12362521,4683.23
141.2555869,43.12362521,1797.93
141.5789804,43.12362521,2853.23
141.8844076,43.12362521,5260.33
142.2078011,43.12362521,4551.55
142.5311946,43.12362521,5508.55
143.1600153,43.12362521,4190.86
143.4654425,43.12362521,5171.59
143.788836,43.12362521,6646.13
144.1122295,43.12362521,5406.8
144.4176567,43.12362521,4035.32
140.4471031,43.11464206,3336.2
140.4740526,43.11464206,5185.69
141.1028733,43.11464206,4438.88
141.4262668,43.11464206,3227.42
141.731694,43.11464206,3392.07
142.0550875,43.11464206,4715.45
142.3605147,43.11464206,5474.46
143.0073017,43.11464206,4141.37
143.3127289,43.11464206,4266.35
143.6361224,43.11464206,4107.18
143.9415496,43.11464206,6499.02
144.2649431,43.11464206,5920.46
140.4560862,43.10565891,4219.04
140.9501597,43.10565891,4694.04
141.2555869,43.10565891,2802.41
141.5789804,43.10565891,2888.59
141.8844076,43.10565891,5481.42
142.2078011,43.10565891,4242.91
142.5311946,43.10565891,5364.03
143.1600153,43.10565891,4761.32
143.4654425,43.10565891,5001.38
143.788836,43.10565891,6308.03
144.1122295,43.10565891,5792.4
144.4176567,43.10565891,4047.01
140.4560862,43.09667576,3982.1
140.4740526,43.09667576,4791.9
141.1028733,43.09667576,4622.58
141.4262668,43.09667576,2077.81
141.731694,43.09667576,3438.45
142.0550875,43.09667576,5140.96
142.3605147,43.09667576,4905.59
143.0073017,43.09667576,4295.44
143.3127289,43.09667576,4586.8
143.6361224,43.09667576,4888.65
143.9415496,43.09667576,5931.44
144.2649431,43.09667576,5087.15
140.4650694,43.0876926,3891.76
141.1028733,43.0876926,4651.09
141.4262668,43.0876926,3314.14
141.731694,43.0876926,3588.32
142.0550875,43.0876926,4482.1
142.3605147,43.0876926,5204.75
143.0073017,43.0876926,4190.33
143.3127289,43.0876926,4951.2
143.6361224,43.0876926,4044.92
143.9415496,43.0876926,5450.97
144.2649431,43.0876926,4889.79
145.1542752,43.0876926,427.779
140.4650694,43.07870945,2474.5
140.9501597,43.07870945,4687.13
141.2555869,43.07870945,3984.43
141.5789804,43.07870945,3852.64
141.8844076,43.07870945,5464.22
142.2078011,43.07870945,4170.46
142.5311946,43.07870945,5383.64
143.1600153,43.07870945,4479.14
143.4654425,43.07870945,4774.51
143.788836,43.07870945,6678.23
144.1122295,43.07870945,6336.2
144.4176567,43.07870945,4207.12
140.4830357,43.0697263,4765.28
141.1028733,43.0697263,4809.91
141.4262668,43.0697263,2397.71
141.731694,43.0697263,3115.17
142.0550875,43.0697263,4936.64
142.3605147,43.0697263,5422.31
143.0073017,43.0697263,4362.36
143.3127289,43.0697263,4826.0
143.6361224,43.0697263,5296.98
143.9415496,43.0697263,4908.48
144.2649431,43.0697263,4812.01
145.1363089,43.0697263,3420.86
140.4920189,43.06074314,4399.13
140.9501597,43.06074314,4353.43
141.2555869,43.06074314,2291.05
141.5789804,43.06074314,3449.31
141.8844076,43.06074314,5673.93
142.2078011,43.06074314,4988.91
142.5311946,43.06074314,4903.78
143.1600153,43.06074314,4371.51
143.4654425,43.06074314,3784.26
143.788836,43.06074314,6492.76
144.1122295,43.06074314,6174.75
144.4176567,43.06074314,4089.67
144.9207132,43.06074314,6255.26
140.4920189,43.05175999,3976.49
141.1028733,43.05175999,4988.31
141.4262668,43.05175999,1742.45
141.731694,43.05175999,3548.34
142.0550875,43.05175999,5262.52
142.3605147,43.05175999,5158.75
143.0073017,43.05175999,4524.54
143.3127289,43.05175999,4863.01
143.6361224,43.05175999,5516.68
143.9415496,43.05175999,6703.08
144.2649431,43.05175999,4594.91
144.8308817,43.05175999,2463.36
144.9296964,43.05175999,3990.33
140.501002,43.04277684,5177.8
141.1028733,43.04277684,4812.64
141.4262668,43.04277684,1608.35
141.731694,43.04277684,3991.7
142.0550875,43.04277684,5123.52
142.3605147,43.04277684,5142.64
143.0073017,43.04277684,4715.21
143.3127289,43.04277684,5092.93
143.6361224,43.04277684,5574.56
143.9415496,43.04277684,6492.75
144.2649431,43.04277684,4573.78
144.8398648,43.04277684,342.107
144.9386795,43.04277684,3210.72
140.5099852,43.03379369,4215.68
141.1028733,43.03379369,4689.03
141.4262668,43.03379369,1413.54
141.731694,43.03379369,4631.87
142.0550875,43.03379369,5515.16
142.3605147,43.03379369,5013.44
143.0073017,43.03379369,4604.48
143.3127289,43.03379369,5338.24
143.6361224,43.03379369,4431.38
143.9415496,43.03379369,6152.94
144.2649431,43.03379369,4634.95
144.8398648,43.03379369,3173.86
144.9296964,43.03379369,5230.54
140.5279515,43.02481053,2300.96
140.9501597,43.02481053,4363.08
141.2555869,43.02481053,5195.69
141.5789804,43.02481053,3694.85
141.8844076,43.02481053,4032.9
142.2078011,43.02481053,5136.52
142.5311946,43.02481053,5249.78
143.1600153,43.02481053,4122.41
143.4654425,43.02481053,3729.19
143.788836,43.02481053,6580.46
144.1122295,43.02481053,5411.12
144.4176567,43.02481053,2932.59
144.8398648,43.02481053,4028.38
144.9117301,43.02481053,2904.35
140.5279515,43.01582738,1178.67
141.1028733,43.01582738,4340.28
141.4262668,43.01582738,2752.23
141.731694,43.01582738,4020.15
142.0550875,43.01582738,4333.45
142.3605147,43.01582738,5482.31
143.0073017,43.01582738,4337.95
143.3127289,43.01582738,5292.08
143.6361224,43.01582738,4895.83
143.9415496,43.01582738,5909.08
144.2649431,43.01582738,3910.86
144.8308817,43.01582738,3418.4
140.5279515,43.00684423,2185.0
140.9501597,43.00684423,4585.42
141.2555869,43.00684423,5058.5
141.5789804,43.00684423,3268.7
141.8844076,43.00684423,4081.81
142.2078011,43.00684423,5160.34
142.5311946,43.00684423,5312.73
143.1600153,43.00684423,4101.68
143.4654425,43.00684423,4363.48
143.788836,43.00684423,6568.14
144.1122295,43.00684423,5255.65
144.4176567,43.00684423,2536.64
144.8668143,43.00684423,4851.12
140.5279515,42.99786107,2730.31
140.9501597,42.99786107,4466.99
141.2555869,42.99786107,4869.91
141.5789804,42.99786107,3236.74
141.8844076,42.99786107,4228.39
142.2078011,42.99786107,5268.34
142.5311946,42.99786107,5457.39
143.1600153,42.99786107,4129.85
143.4654425,42.99786107,4606.1
143.788836,42.99786107,6433.84
144.1122295,42.99786107,5374.53
144.318842,42.99786107,1041.94
144.8668143,42.99786107,3466.04
140.501002,42.98887792,3286.86
141.1028733,42.98887792,4898.35
141.4262668,42.98887792,3072.06
141.731694,42.98887792,3779.1
142.0550875,42.98887792,5588.19
142.3605147,42.98887792,5373.26
143.0073017,42.98887792,4155.09
143.3127289,42.98887792,5350.59
143.6361224,42.98887792,5290.07
143.9415496,42.98887792,5723.37
144.3727409,42.98887792,1271.93
144.8757974,42.98887792,3635.92
140.4920189,42.97989477,1322.75
140.9501597,42.97989477,4066.09
141.2555869,42.97989477,5326.64
141.5789804,42.97989477,3950.59
141.8844076,42.97989477,3736.15
142.2078011,42.97989477,5358.39
142.5311946,42.97989477,5428.76
143.1600153,42.97989477,4038.56
143.4654425,42.97989477,4817.91
143.788836,42.97989477,6007.43
144.1122295,42.97989477,6003.58
144.3727409,42.97989477,1069.48
144.9476627,42.97989477,3496.0
140.4740526,42.97091162,2682.11
141.1028733,42.97091162,5060.4
141.4262668,42.97091162,4904.64
141.731694,42.97091162,4169.55
142.0550875,42.97091162,4880.24
142.3605147,42.97091162,5291.04
143.0073017,42.97091162,4206.93
143.3127289,42.97091162,5415.38
143.6361224,42.97091162,4913.01
143.9415496,42.97091162,5224.06
144.3727409,42.97091162,2225.88
140.4471031,42.96192846,1404.26
140.9501597,42.96192846,3364.36
141.2555869,42.96192846,4188.45
141.5789804,42.96192846,3759.61
141.8844076,42.96192846,4041.08
142.2078011,42.96192846,5383.07
142.5311946,42.96192846,5660.56
143.1600153,42.96192846,3846.75
143.4654425,42.96192846,4925.3
143.788836,42.96192846,6219.89
144.1122295,42.96192846,3103.01
144.3907072,42.96192846,2209.03
140.4291368,42.95294531,890.786
140.4740526,42.95294531,5126.09
141.1028733,42.95294531,4688.08
141.4262668,42.95294531,5244.85
141.731694,42.95294531,5439.28
142.0550875,42.95294531,5071.63
142.3605147,42.95294531,5592.04
143.0073017,42.95294531,4122.63
143.3127289,42.95294531,5534.78
143.6361224,42.95294531,5328.86
143.9415496,42.95294531,5667.37
144.4176567,42.95294531,3021.53
140.4201536,42.94396216,1983.62
140.4740526,42.94396216,4939.98
141.1028733,42.94396216,4991.68
141.4262668,42.94396216,5268.46
141.731694,42.94396216,5244.24
142.0550875,42.94396216,5496.19
142.3605147,42.94396216,5391.49
143.0073017,42.94396216,3974.59
143.3127289,42.94396216,5426.01
143.6361224,42.94396216,5537.18
143.9415496,42.94396216,5631.88
144.4535893,42.94396216,4466.92
144.5434208,42.94396216,3472.22
144.6422355,42.94396216,4136.65
140.4111705,42.934979,3201.28
140.4740526,42.934979,4632.23
141.1028733,42.934979,5087.2
141.4262668,42.934979,4895.85
141.731694,42.934979,4283.04
142.0550875,42.934979,5540.28
142.3605147,42.934979,5736.07
143.0073017,42.934979,3928.94
143.3127289,42.934979,5056.29
143.6361224,42.934979,5467.69
143.9415496,42.934979,5655.57
144.4805387,42.934979,1637.77
144.6781681,42.934979,4357.21
140.3932042,42.92599585,3626.46
140.4740526,42.92599585,4280.46
141.1028733,42.92599585,5149.77
141.4262668,42.92599585,5097.12
141.731694,42.92599585,4638.81
142.0550875,42.92599585,5099.06
142.3605147,42.92599585,5482.96
143.0073017,42.92599585,3840.81
143.3127289,42.92599585,3750.14
143.6361224,42.92599585,5552.42
143.9415496,42.92599585,5092.97
140.384221,42.9170127,4382.08
140.4740526,42.9170127,3918.14
141.1028733,42.9170127,5156.61
141.4262668,42.9170127,5174.81
141.731694,42.9170127,5003.85
142.0550875,42.9170127,5681.67
142.3605147,42.9170127,5475.83
143.0073017,42.9170127,4060.96
143.3127289,42.9170127,3485.02
143.6361224,42.9170127,6139.14
143.9415496,42.9170127,5185.7
140.3752379,42.90802955,2338.56
140.9501597,42.90802955,4493.4
141.2555869,42.90802955,5531.59
141.5789804,42.90802955,3104.54
141.8844076,42.90802955,3741.55
142.2078011,42.90802955,5788.25
142.5311946,42.90802955,5664.23
143.1600153,42.90802955,2960.88
143.4654425,42.90802955,4126.32
143.788836,42.90802955,6679.8
140.3752379,42.89904639,1793.75
140.4740526,42.89904639,3789.26
141.1028733,42.89904639,4485.46
141.4262668,42.89904639,5476.31
141.731694,42.89904639,4063.85
142.0550875,42.89904639,5937.21
142.3605147,42.89904639,5468.78
143.0073017,42.89904639,4212.0
143.3127289,42.89904639,4965.7
143.6361224,42.89904639,6020.31
143.9415496,42.89904639,4116.11
140.3662547,42.89006324,1327.73
140.9501597,42.89006324,4572.39
141.2555869,42.89006324,4843.43
141.5789804,42.89006324,2591.42
141.8844076,42.89006324,5072.38
142.2078011,42.89006324,6022.49
142.5311946,42.89006324,4886.35
143.1600153,42.89006324,4013.22
143.4654425,42.89006324,3960.16
143.788836,42.89006324,7060.75
140.3572716,42.88108009,1375.2
140.9501597,42.88108009,4516.1
141.2555869,42.88108009,4275.41
141.5789804,42.88108009,2248.97
141.8844076,42.88108009,5135.92
142.2078011,42.88108009,6108.94
142.5311946,42.88108009,5319.62
143.1600153,42.88108009,3141.58
143.4654425,42.88108009,3842.44
143.788836,42.88108009,6937.5
140.3572716,42.87209693,3592.93
140.9501597,42.87209693,4521.55
141.2555869,42.87209693,4231.61
141.5789804,42.87209693,2900.44
141.8844076,42.87209693,5201.98
142.2078011,42.87209693,5987.85
142.5311946,42.87209693,5341.97
143.1600153,42.87209693,3903.26
143.4654425,42.87209693,3737.96
143.788836,42.87209693,6953.13
140.3482884,42.86311378,3269.38
140.4740526,42.86311378,4971.99
141.1028733,42.86311378,4291.23
141.4262668,42.86311378,5635.37
141.731694,42.86311378,4981.14
142.0550875,42.86311378,5257.07
142.3605147,42.86311378,5583.89
143.0073017,42.86311378,3908.3
143.3127289,42.86311378,4816.97
143.6361224,42.86311378,5438.82
140.3393053,42.85413063,2904.17
140.4740526,42.85413063,4641.59
141.1028733,42.85413063,4014.01
141.4262668,42.85413063,5651.44
141.731694,42.85413063,5132.31
142.0550875,42.85413063,5579.89
142.3605147,42.85413063,5706.89
143.0073017,42.85413063,3809.85
143.3127289,42.85413063,4687.63
143.6361224,42.85413063,5074.68
140.321339,42.84514748,1368.74
140.9501597,42.84514748,4484.46
141.2555869,42.84514748,4379.74
141.5789804,42.84514748,4475.35
141.8844076,42.84514748,5537.14
142.2078011,42.84514748,5689.47
142.5311946,42.84514748,5523.39
143.1600153,42.84514748,3386.72
143.4654425,42.84514748,4248.8
143.788836,42.84514748,6591.52
140.3123558,42.83616432,2189.79
140.9501597,42.83616432,4382.16
141.2555869,42.83616432,4399.72
141.5789804,42.83616432,4221.46
141.8844076,42.83616432,3941.46
142.2078011,42.83616432,5975.36
142.5311946,42.83616432,5569.4
143.1600153,42.83616432,3736.78
143.4654425,42.83616432,4231.05
143.788836,42.83616432,6413.42
140.1865917,42.82718117,1064.36
140.3123558,42.82718117,5037.67
140.4740526,42.82718117,3562.46
141.1028733,42.82718117,4385.05
141.4262668,42.82718117,6353.18
141.731694,42.82718117,4028.23
142.0550875,42.82718117,5914.16
142.3605147,42.82718117,5713.39
143.0073017,42.82718117,4037.15
143.3127289,42.82718117,4142.02
143.6361224,42.82718117,5244.32
140.1776085,42.81819802,3213.07
140.3123558,42.81819802,5379.76
140.4740526,42.81819802,3180.39
141.1028733,42.81819802,4366.44
141.4262668,42.81819802,6497.41
141.731694,42.81819802,4398.96
142.0550875,42.81819802,5647.17
142.3605147,42.81819802,5534.94
143.0073017,42.81819802,3758.15
143.3127289,42.81819802,4481.91
143.6361224,42.81819802,4964.26
140.1686254,42.80921486,3669.29
140.3123558,42.80921486,5154.67
140.4740526,42.80921486,4653.86
141.1028733,42.80921486,4241.56
141.4262668,42.80921486,6434.27
141.731694,42.80921486,4423.94
142.0550875,42.80921486,5278.61
142.3605147,42.80921486,5501.47
143.0073017,42.80921486,3639.82
143.3127289,42.80921486,4596.11
143.6361224,42.80921486,5021.35
140.1596422,42.80023171,3472.14
140.3123558,42.80023171,4976.65
140.4740526,42.80023171,4196.33
141.1028733,42.80023171,4345.86
141.4262668,42.80023171,6234.65
141.731694,42.80023171,4571.47
142.0550875,42.80023171,5100.85
142.3605147,42.80023171,5702.46
143.0073017,42.80023171,3606.91
143.3127289,42.80023171,4387.37
143.6361224,42.80023171,4653.04
140.1596422,42.79124856,4133.45
140.321339,42.79124856,4781.39
140.9501597,42.79124856,4476.44
141.2555869,42.79124856,4641.0
141.5789804,42.79124856,5437.08
141.8844076,42.79124856,5116.02
142.2078011,42.79124856,5529.99
142.5311946,42.79124856,4820.74
143.1600153,42.79124856,3602.38
143.4654425,42.79124856,4313.22
143.788836,42.79124856,5310.35
140.1506591,42.78226541,3120.07
140.3033727,42.78226541,1269.51
140.9501597,42.78226541,3928.46
141.2555869,42.78226541,5015.2
141.5789804,42.78226541,5087.89
141.8844076,42.78226541,5347.55
142.2078011,42.78226541,5449.76
142.5311946,42.78226541,4962.5
143.1600153,42.78226541,3577.91
143.4654425,42.78226541,4170.74
143.788836,42.78226541,4962.45
140.1506591,42.77328225,4988.36
140.2854063,42.77328225,2083.6
140.3033727,42.77328225,3825.31
140.9501597,42.77328225,4484.76
141.2555869,42.77328225,5142.44
141.5789804,42.77328225,5144.51
141.8844076,42.77328225,4574.08
142.2078011,42.77328225,4433.36
142.5311946,42.77328225,4636.01
143.1600153,42.77328225,3638.49
143.4654425,42.77328225,4132.87
140.1506591,42.7642991,4375.38
140.4740526,42.7642991,3680.32
141.1028733,42.7642991,4889.3
141.4262668,42.7642991,5289.87
141.731694,42.7642991,4814.45
142.0550875,42.7642991,5557.3
142.3605147,42.7642991,5374.94
143.0073017,42.7642991,4035.45
143.3127289,42.7642991,4359.67
143.6361224,42.7642991,4063.96
140.1416759,42.75531595,3813.68
140.3033727,42.75531595,4704.78
140.9501597,42.75531595,4790.46
141.2555869,42.75531595,3236.06
141.5789804,42.75531595,5178.03
141.8844076,42.75531595,4751.17
142.2078011,42.75531595,5728.8
142.5311946,42.75531595,5258.7
143.1600153,42.75531595,3703.83
143.4654425,42.75531595,4476.79
140.1147264,42.74633279,1945.23
140.3033727,42.74633279,4901.79
140.9501597,42.74633279,4682.61
141.2555869,42.74633279,4574.89
141.5789804,42.74633279,5370.73
141.8844076,42.74633279,4838.7
142.2078011,42.74633279,5702.16
142.5311946,42.74633279,5395.95
143.1600153,42.74633279,3757.98
143.4654425,42.74633279,4837.24
140.087777,42.73734964,1424.5
140.3033727,42.73734964,4766.66
140.9501597,42.73734964,4553.64
141.2555869,42.73734964,5212.91
141.5789804,42.73734964,5825.6
141.8844076,42.73734964,4294.99
142.2078011,42.73734964,5969.18
142.5311946,42.73734964,5396.49
143.1600153,42.73734964,3670.55
143.4654425,42.73734964,5370.0
140.0698107,42.72836649,2041.9
140.1506591,42.72836649,5676.69
140.4740526,42.72836649,5064.79
141.1028733,42.72836649,4659.8
141.4262668,42.72836649,5736.83
141.731694,42.72836649,4730.8
142.0550875,42.72836649,5632.37
142.3605147,42.72836649,5326.44
143.0073017,42.72836649,4015.89
143.3127289,42.72836649,4481.27
143.6361224,42.72836649,4077.35
140.0698107,42.71938334,4395.51
140.3033727,42.71938334,4988.78
140.9501597,42.71938334,4707.39
141.2555869,42.71938334,4482.84
141.5789804,42.71938334,5593.49
141.8844076,42.71938334,3797.09
142.2078011,42.71938334,5547.84
142.5311946,42.71938334,5173.74
143.1600153,42.71938334,3671.43
143.4654425,42.71938334,5324.22
140.0608275,42.71040018,4464.29
140.1506591,42.71040018,5550.19
140.4740526,42.71040018,4742.42
141.1028733,42.71040018,4038.84
141.4262668,42.71040018,5246.79
141.731694,42.71040018,4491.14
142.0550875,42.71040018,5540.96
142.3605147,42.71040018,5858.25
143.0073017,42.71040018,4081.44
143.3127289,42.71040018,3908.81
143.6361224,42.71040018,4419.3
140.0518444,42.70141703,1779.6
140.1506591,42.70141703,5559.56
140.4740526,42.70141703,4470.82
141.1028733,42.70141703,4716.63
141.4262668,42.70141703,5596.58
141.731694,42.70141703,4517.16
142.0550875,42.70141703,5694.11
142.3605147,42.70141703,6154.15
143.0073017,42.70141703,4865.81
143.3127289,42.70141703,4262.35
143.6361224,42.70141703,4509.22
139.9260802,42.69243388,247.634
140.3033727,42.69243388,4745.61
140.9501597,42.69243388,3954.27
141.2555869,42.69243388,4801.08
141.5789804,42.69243388,5483.48
141.8844076,42.69243388,5036.99
142.2078011,42.69243388,4436.19
142.5311946,42.69243388,5506.61
143.1600153,42.69243388,3555.92
143.4654425,42.69243388,5449.57
139.8991308,42.68345072,589.509
140.1506591,42.68345072,5428.2
140.4740526,42.68345072,4597.59
141.1028733,42.68345072,5327.26
141.4262668,42.68345072,5445.24
141.731694,42.68345072,3951.57
142.0550875,42.68345072,5876.01
142.3605147,42.68345072,5694.59
143.0073017,42.68345072,5474.48
143.3127289,42.68345072,4682.8
143.6361224,42.68345072,3735.24
139.8811645,42.67446757,1807.93
140.3033727,42.67446757,4195.09
140.9501597,42.67446757,4568.65
141.2555869,42.67446757,5795.64
141.5789804,42.67446757,5080.1
141.8844076,42.67446757,3616.42
142.2078011,42.67446757,5053.11
142.5311946,42.67446757,5911.29
143.1600153,42.67446757,3670.29
143.4654425,42.67446757,5963.31
139.8631982,42.66548442,1780.88
140.3033727,42.66548442,4043.21
140.9501597,42.66548442,4731.72
141.2555869,42.66548442,5809.94
141.5789804,42.66548442,5352.06
141.8844076,42.66548442,3504.63
142.2078011,42.66548442,5310.87
142.5311946,42.66548442,5658.19
143.1600153,42.66548442,3920.04
143.4654425,42.66548442,6137.77
139.8631982,42.65650127,4009.86
140.1506591,42.65650127,4589.03
140.4740526,42.65650127,5284.17
141.1028733,42.65650127,4760.89
141.4262668,42.65650127,4824.87
141.731694,42.65650127,4138.84
142.0550875,42.65650127,5550.21
142.3605147,42.65650127,5282.06
143.0073017,42.65650127,4396.85
143.3127289,42.65650127,4192.38
139.854215,42.64751811,3861.74
140.1506591,42.64751811,4089.09
140.4740526,42.64751811,4948.53
141.1028733,42.64751811,4365.37
141.4262668,42.64751811,5149.18
141.731694,42.64751811,3863.23
142.0550875,42.64751811,5509.02
142.3605147,42.64751811,4994.02
143.0073017,42.64751811,5411.15
143.3127289,42.64751811,4411.15
139.8452319,42.63853496,3319.58
140.1506591,42.63853496,3890.75
140.4740526,42.63853496,5232.84
141.1028733,42.63853496,4595.31
141.4262668,42.63853496,5223.68
141.731694,42.63853496,4048.55
142.0550875,42.63853496,5441.13
142.3605147,42.63853496,5391.49
143.0073017,42.63853496,5714.35
143.3127289,42.63853496,4646.95
139.8362487,42.62955181,3608.0
140.1506591,42.62955181,3949.02
140.4740526,42.62955181,5444.96
141.1028733,42.62955181,4779.24
141.4262668,42.62955181,5078.58
141.731694,42.62955181,3557.83
142.0550875,42.62955181,5481.94
142.3605147,42.62955181,5403.15
143.0073017,42.62955181,5972.59
143.3127289,42.62955181,5129.46
139.8272655,42.62056866,3804.68
140.1506591,42.62056866,3920.27
140.4740526,42.62056866,5101.63
141.1028733,42.62056866,4508.31
141.4262668,42.62056866,5393.98
141.731694,42.62056866,1695.78
142.0550875,42.62056866,5671.46
142.3605147,42.62056866,5557.28
143.0073017,42.62056866,5932.36
143.3127289,42.62056866,5550.18
139.8272655,42.6115855,4536.2
140.3033727,42.6115855,5540.85
140.9501597,42.6115855,5207.36
141.2555869,42.6115855,5693.69
141.7855929,42.6115855,3048.16
142.0550875,42.6115855,5866.14
142.3605147,42.6115855,5928.36
143.0073017,42.6115855,5659.83
143.3127289,42.6115855,5784.54
139.8272655,42.60260235,5038.9
140.1506591,42.60260235,3946.52
140.4740526,42.60260235,5259.05
141.1028733,42.60260235,4249.75
